0_age,1_categorical,2_fnlwgt,3_categorical,4_categorical,5_categorical,6_categorical,7_categorical,8_categorical,9_categorical,10_capital_gain,11_capital_loss,12_hours_per_week,13_categorical,14_categorical
46.69,0,32423.56,1,3,1,2,13,0,3,0.0,0.0,25.19,8,11
36.0,0,317183.6,1,4,1,0,7,6,1,0.0,0.0,32.37,4,8
32.68,8,86490.83,3,2,3,4,6,1,2,2320.37,0.0,47.76,0,6
34.11,2,45480.46,2,2,3,0,7,5,1,0.0,0.0,54.16,7,1
41.68,0,39899.87,0,6,0,1,13,2,3,0.0,0.0,38.88,3,1
53.78,1,63935.33,0,0,2,1,9,5,0,0.0,0.0,36.88,9,7
31.06,10,353309.95,2,0,5,1,0,6,4,0.0,0.0,19.24,11,0
17.0,10,81246.89,3,0,3,0,5,3,4,0.0,0.0,23.91,8,11
70.3,10,176038.42,4,3,4,1,1,2,4,0.0,0.0,29.37,2,2
46.73,6,130574.39,0,2,0,0,2,3,2,0.0,0.0,34.0,3,11
32.91,2,94226.44,4,3,1,4,7,6,0,0.0,0.0,35.75,8,8
53.46,2,20346.73,3,0,4,1,12,5,2,0.0,0.0,48.19,4,6
50.14,7,192819.17,3,5,3,0,9,4,2,222.37,0.0,27.1,5,5
44.4,9,54474.53,3,3,0,2,3,3,0,0.0,0.0,46.38,2,2
31.8,9,26243.2,1,5,3,3,11,5,2,0.0,0.0,34.85,9,3
46.68,3,22531.02,2,5,5,2,13,6,3,0.0,0.0,36.7,4,1
52.16,3,158108.23,1,2,4,0,0,1,3,0.0,0.0,29.55,2,7
17.0,5,188132.93,1,6,0,1,6,5,0,0.0,0.0,33.36,8,1
40.92,7,15865.46,2,6,0,3,5,6,0,8285.26,0.0,44.02,1,0
41.88,9,65005.16,0,1,2,3,12,2,4,0.0,0.0,48.3,10,5
41.46,7,132059.94,0,0,5,0,3,2,3,5589.6,0.0,36.78,9,1
38.6,3,111738.41,2,2,4,3,1,3,2,4408.9,0.0,61.62,9,5
53.42,3,65414.61,0,7,1,1,3,2,3,0.0,0.0,33.94,11,2
35.25,9,92290.82,3,3,1,2,2,2,1,0.0,0.0,34.14,3,11
37.96,7,210532.55,1,2,2,1,8,1,1,0.0,0.0,25.79,6,2
42.1,6,140034.06,4,5,1,4,0,3,3,9000.72,0.0,59.28,10,2
35.69,3,165657.79,0,4,2,0,2,0,3,0.0,0.0,43.02,11,8
19.98,7,69600.39,4,7,1,4,8,6,1,0.0,0.0,29.13,1,1
40.78,7,35668.59,0,7,3,0,6,4,1,0.0,0.0,57.54,10,7
40.93,7,119891.04,1,7,1,1,13,1,4,0.0,0.0,42.44,11,7
33.25,5,187258.09,1,7,1,3,13,2,4,0.0,0.0,47.17,2,8
36.28,6,57403.01,1,7,4,1,13,2,2,0.0,351.3,52.82,9,6
17.0,7,118958.01,1,7,2,3,10,3,4,0.0,0.0,50.75,9,9
53.71,3,98485.16,0,0,4,0,4,5,1,0.0,0.0,47.92,1,5
49.71,7,26107.59,3,6,0,3,5,3,4,0.0,0.0,45.33,8,9
20.61,5,87000.58,0,7,2,4,10,3,0,2157.03,0.0,45.66,10,0
29.22,0,113478.23,1,1,3,3,8,1,2,0.0,0.0,54.91,7,9
56.83,3,68058.15,2,0,0,3,2,2,1,0.0,0.0,41.46,9,11
22.99,7,236555.98,3,3,2,2,7,1,3,0.0,0.0,33.63,3,7
44.22,5,36423.7,1,2,3,0,0,3,0,0.0,0.0,34.1,3,3
31.6,5,551818.73,2,2,5,4,9,1,2,0.0,0.0,32.57,4,1
43.33,8,98419.52,4,5,1,1,7,0,0,0.0,0.0,43.0,10,2
38.65,10,84666.17,4,6,1,2,6,3,3,0.0,0.0,55.86,6,9
34.32,7,205287.82,0,2,1,0,9,1,2,0.0,0.0,39.56,1,0
43.05,6,29832.61,4,2,2,2,8,4,4,0.0,0.0,29.46,4,6
31.59,1,610199.22,3,5,2,4,6,0,0,0.0,0.0,26.39,1,7
17.0,1,57196.77,0,5,2,1,5,3,2,0.0,0.0,34.0,3,11
25.94,0,200717.79,0,3,5,0,1,0,3,0.0,0.0,29.99,3,10
24.38,3,98894.54,2,4,4,4,4,0,0,0.0,0.0,40.18,0,7
17.15,9,43722.57,1,0,1,4,11,4,0,0.0,0.0,24.69,2,11
42.8,9,222973.01,1,6,0,3,5,0,4,0.0,0.0,35.23,9,10
35.75,10,150737.38,3,2,3,3,9,4,2,8116.63,0.0,38.19,2,8
42.6,10,1132987.39,3,6,5,1,7,0,0,0.0,0.0,41.65,1,7
44.77,9,134564.9,4,7,2,2,10,3,3,0.0,0.0,38.27,2,9
47.83,1,59466.44,4,4,1,1,13,6,0,0.0,0.0,43.51,0,3
43.29,1,22381.19,2,2,1,4,7,4,1,0.0,0.0,3.57,5,1
25.27,6,54442.39,4,0,2,2,5,6,0,720.94,0.0,36.24,4,3
45.53,3,121178.35,4,1,1,2,10,5,0,0.0,0.0,42.38,10,0
40.88,2,73200.37,4,3,3,1,2,6,1,0.0,0.0,22.34,0,7
66.47,3,181785.93,4,4,0,2,11,4,4,0.0,0.0,65.36,3,8
38.1,1,131919.39,4,7,3,3,10,5,3,0.0,0.0,30.79,0,4
42.98,7,36396.63,2,3,5,3,7,3,0,3129.42,0.0,41.2,0,10
36.77,6,71155.16,1,2,3,0,6,1,3,0.0,0.0,40.25,0,4
38.64,9,49391.75,3,4,1,0,4,4,4,0.0,0.0,33.0,9,4
37.76,8,130066.35,1,4,1,1,6,6,0,0.0,0.0,59.38,1,5
32.35,1,139373.91,3,4,4,3,11,2,0,0.0,0.0,36.34,3,4
40.31,4,61021.89,2,2,5,0,9,3,0,0.0,0.0,35.88,2,11
46.08,5,26585.33,2,5,2,3,0,0,1,0.0,0.0,31.73,7,11
32.55,8,936380.22,1,0,5,1,2,3,4,0.0,0.0,34.04,6,10
48.86,4,127777.74,0,7,3,1,8,2,3,0.0,0.0,33.09,4,7
47.29,6,127541.49,2,7,5,1,8,3,1,0.0,0.0,32.38,10,3
26.56,6,22037.22,4,4,0,3,10,2,3,0.0,0.0,32.27,2,9
25.47,7,176164.56,4,6,2,4,2,5,4,0.0,0.0,16.96,10,7
43.83,6,231178.62,1,1,4,4,6,4,3,0.0,0.0,38.63,8,9
30.36,3,129388.47,2,7,3,1,3,5,1,0.0,0.0,27.34,3,2
24.41,0,109890.86,3,4,0,2,9,4,3,0.0,0.0,37.71,9,10
60.32,6,110076.71,3,2,0,4,12,4,0,0.0,0.0,39.37,7,8
25.44,3,48506.71,2,6,1,3,6,4,2,0.0,0.0,34.3,2,8
18.19,7,56537.91,0,5,3,0,0,1,4,2534.59,0.0,39.72,11,6
27.81,4,82120.3,4,6,1,0,1,1,0,0.0,0.0,63.3,3,3
41.01,7,237922.59,0,7,0,4,12,0,2,0.0,0.0,33.54,9,2
38.96,10,122267.15,2,1,4,4,0,3,2,8908.35,327.27,40.28,11,4
62.53,1,54550.18,2,4,5,4,0,2,0,0.0,0.0,23.16,6,1
28.01,5,58834.35,3,7,5,4,13,6,2,0.0,72.02,36.76,7,3
41.07,6,17505.5,1,2,3,0,2,3,0,0.0,909.36,44.09,6,1
52.67,0,141473.25,4,3,1,4,10,5,0,0.0,0.0,20.72,6,1
29.43,4,83467.91,1,5,4,0,13,0,3,0.0,0.0,45.07,11,5
47.15,4,114631.9,3,7,3,3,4,0,4,0.0,0.0,15.32,8,8
17.0,0,1115523.91,3,0,3,3,5,0,4,16528.4,0.0,41.01,6,1
60.86,3,69021.52,2,0,5,0,4,1,1,0.0,0.0,31.28,11,8
50.93,7,117187.54,3,4,5,0,4,2,0,0.0,0.0,34.69,11,9
29.15,3,59576.1,0,2,0,3,3,6,1,0.0,0.0,42.56,3,4
48.79,6,86355.53,4,4,1,4,5,0,4,0.0,1327.35,35.69,0,9
55.07,5,45302.75,1,0,2,4,8,6,0,0.0,0.0,42.93,10,3
21.25,9,40997.98,2,3,2,3,1,1,0,5377.41,0.0,28.05,10,7
30.2,4,23302.91,2,6,3,4,8,3,1,0.0,0.0,63.68,11,5
55.5,3,41501.54,0,1,1,3,0,3,2,0.0,0.0,39.83,0,7
38.88,9,118967.45,1,5,1,4,7,5,3,0.0,0.0,42.39,7,8
43.67,2,76834.4,4,1,4,1,11,4,3,1698.17,0.0,45.09,9,10
38.91,2,82792.71,0,0,4,0,2,0,0,0.0,0.0,36.48,3,1
49.59,9,68858.14,4,1,2,0,3,4,1,12354.77,0.0,47.29,8,2
44.67,7,111664.36,3,4,4,3,7,6,2,0.0,0.0,47.41,6,0
39.38,7,106314.57,2,5,2,2,13,5,0,0.0,0.0,32.24,0,6
17.0,8,101197.97,4,5,2,1,11,3,3,0.0,0.0,35.04,8,10
46.32,7,76068.08,3,7,2,0,10,2,3,0.0,0.0,36.62,6,3
47.48,1,176957.47,3,1,2,4,3,4,0,0.0,0.0,27.4,11,11
21.89,7,19826.28,4,6,0,2,0,6,4,0.0,0.0,31.09,0,1
22.77,6,53577.08,3,4,2,3,4,6,4,0.0,0.0,62.91,10,1
44.73,7,52137.09,2,7,0,2,3,4,0,0.0,1051.53,80.62,11,1
40.53,2,165509.08,0,4,3,0,8,0,1,4339.72,0.0,57.53,4,1
17.0,4,64137.34,0,0,2,3,10,0,3,0.0,0.0,44.94,3,2
27.31,5,45313.96,4,7,0,0,2,2,4,1289.81,0.0,47.57,3,4
42.08,3,113366.89,3,6,4,3,13,2,1,0.0,0.0,30.93,10,5
46.8,3,187222.97,1,7,5,0,7,2,4,0.0,0.0,44.33,5,1
30.4,0,178341.9,0,1,1,3,11,1,1,0.0,0.0,38.23,5,4
36.08,1,207549.38,1,2,2,3,12,0,4,6603.36,0.0,44.59,7,0
26.57,1,108558.93,4,6,0,4,7,4,0,0.0,0.0,47.89,2,9
55.21,6,123572.17,1,3,0,1,5,0,2,0.0,0.0,41.2,8,5
40.27,8,80220.24,1,2,1,0,4,0,4,348.75,0.0,55.06,11,4
29.32,5,76038.98,1,6,3,1,1,0,3,0.0,0.0,37.66,4,4
22.97,10,45292.4,0,0,0,2,7,1,1,5165.41,0.0,37.9,10,10
21.53,5,171878.39,4,2,5,3,3,6,0,0.0,0.0,46.17,11,1
61.55,7,23448.36,3,3,0,2,13,5,0,270.42,0.0,60.57,9,8
35.74,4,34690.88,1,5,5,2,12,1,2,0.0,0.0,48.05,3,8
32.81,10,439629.4,1,4,4,0,9,2,3,0.0,0.0,41.06,0,2
35.23,5,89983.99,3,2,4,1,9,2,4,0.0,0.0,42.81,8,5
29.81,6,110419.06,4,1,4,1,12,1,4,0.0,0.0,32.34,2,3
36.61,3,37431.67,2,7,3,0,4,0,3,0.0,0.0,47.75,1,9
38.45,8,145566.73,4,1,3,2,12,3,0,0.0,0.0,22.15,1,1
38.2,4,296420.06,1,5,4,0,4,2,0,0.0,0.0,38.83,2,2
21.59,4,315064.13,4,3,5,1,7,2,0,0.0,0.0,32.33,9,0
49.6,0,29342.68,3,6,4,1,6,4,2,0.0,0.0,46.72,7,7
30.81,10,251405.1,2,3,0,0,5,0,3,0.0,0.0,25.52,4,6
29.44,5,99529.66,2,3,1,3,2,5,0,443.76,0.0,29.59,11,2
28.85,1,13075.46,4,0,2,2,9,5,3,0.0,0.0,43.99,2,8
24.32,8,28797.93,1,3,1,2,0,4,3,0.0,0.0,51.94,0,6
41.48,7,21924.82,1,7,1,0,10,2,4,0.0,0.0,20.21,2,0
49.63,8,159770.03,4,7,1,0,0,1,3,0.0,0.0,13.87,8,10
28.6,7,85015.21,1,3,1,2,11,3,0,0.0,0.0,32.61,10,11
17.0,8,58639.65,3,7,5,3,8,5,4,0.0,0.0,64.01,5,7
24.65,8,91504.27,3,0,2,1,8,4,3,0.0,0.0,35.0,1,2
32.17,10,402359.23,1,3,1,0,13,1,4,0.0,0.0,23.57,10,5
21.99,4,77990.81,0,7,5,4,1,5,3,0.0,0.0,49.26,7,4
30.22,6,128408.14,1,5,3,4,9,3,0,0.0,0.0,31.9,7,7
30.83,3,163456.95,4,7,1,0,8,5,1,0.0,0.0,47.44,5,3
37.8,0,37373.42,1,3,5,3,10,3,0,0.0,3086.05,43.51,5,6
19.09,10,155082.39,3,3,0,0,1,4,1,0.0,0.0,28.9,0,0
45.54,5,206033.29,0,1,3,4,3,4,3,0.0,0.0,37.29,4,10
59.59,4,219705.51,0,2,4,3,6,5,0,0.0,0.0,54.4,1,6
56.58,8,87826.36,2,0,2,0,13,3,2,0.0,0.0,35.67,8,10
30.41,3,208858.72,1,6,3,4,4,4,4,0.0,0.0,48.3,1,11
46.69,8,146209.36,0,6,3,1,13,1,3,0.0,0.0,39.92,3,5
45.15,4,104224.68,2,0,3,4,7,2,1,0.0,0.0,38.19,3,3
37.43,4,205378.2,0,2,0,0,0,0,2,0.0,0.0,29.3,8,2
40.3,6,398486.22,0,5,0,1,8,3,2,0.0,0.0,53.69,2,7
46.88,5,206626.1,0,7,4,3,12,0,0,0.0,0.0,11.02,6,4
49.48,2,93017.61,2,1,0,3,12,5,0,0.0,0.0,46.37,10,9
27.45,4,66798.94,3,7,3,1,3,6,1,0.0,0.0,41.69,10,5
47.72,10,150507.0,2,3,5,1,4,1,2,0.0,0.0,26.76,7,8
59.66,5,111683.77,3,4,0,1,7,4,2,0.0,0.0,35.18,0,5
49.47,10,242336.93,3,5,0,0,13,2,1,0.0,0.0,44.9,3,1
57.97,4,46145.91,2,1,5,0,4,0,4,0.0,0.0,32.69,5,8
17.0,2,226302.94,0,0,5,1,7,6,2,0.0,0.0,25.06,9,9
45.74,4,32320.91,3,7,4,0,7,5,2,0.0,0.0,45.31,10,6
41.44,8,85811.31,3,6,1,3,1,4,0,0.0,0.0,26.76,9,9
51.35,4,157409.8,0,5,4,2,6,4,2,0.0,0.0,55.33,11,9
23.37,4,90230.26,1,4,4,3,12,0,4,0.0,0.0,45.79,6,2
31.42,8,140234.84,2,5,2,4,10,1,0,0.0,0.0,52.61,0,0
49.71,3,299099.56,1,6,3,2,8,4,2,0.0,0.0,22.71,7,7
24.22,5,62708.74,0,1,1,3,5,2,2,0.0,0.0,38.56,0,0
41.15,2,32107.84,2,5,1,3,12,0,2,0.0,0.0,46.83,5,7
37.78,10,39816.6,0,2,5,4,4,2,4,0.0,5489.58,30.34,1,3
35.45,3,91950.08,2,5,0,0,7,4,3,0.0,0.0,55.14,9,0
45.45,7,267455.62,0,0,3,1,2,2,3,0.0,455.25,31.98,6,10
23.5,7,76798.36,1,7,3,1,12,4,2,0.0,0.0,51.74,2,3
27.86,6,553903.48,0,2,3,0,7,1,2,0.0,452.69,42.62,11,1
36.19,6,35701.77,3,5,3,4,4,2,4,5276.36,0.0,60.61,11,0
22.38,9,24368.71,3,4,2,2,9,4,2,0.0,0.0,56.68,8,4
54.0,3,119070.75,2,4,5,1,2,3,1,0.0,2214.01,47.21,5,4
27.62,7,62731.38,1,4,5,0,1,5,1,0.0,0.0,28.97,4,5
48.22,7,54067.65,0,7,2,4,11,0,1,0.0,0.0,46.75,10,3
26.62,3,100411.37,2,6,2,1,3,1,4,1034.57,0.0,37.06,9,4
47.15,3,36835.67,0,0,3,1,4,3,1,0.0,0.0,45.61,5,2
17.08,10,152720.37,1,3,5,0,0,6,4,0.0,0.0,46.46,9,2
56.31,6,115428.28,3,0,5,0,1,5,3,0.0,0.0,49.33,11,7
52.76,3,74132.12,1,3,5,0,11,0,1,0.0,0.0,47.69,1,3
30.82,7,116861.89,4,6,3,0,0,4,1,0.0,0.0,50.62,0,8
27.27,10,455809.06,2,2,3,3,3,0,2,0.0,0.0,35.37,6,10
43.95,8,81083.41,3,5,2,2,7,5,0,0.0,0.0,25.03,10,8
18.16,1,66664.46,4,4,0,0,9,3,3,0.0,1179.43,45.59,8,5
38.45,2,168954.67,1,7,1,3,0,1,3,0.0,0.0,32.67,6,9
27.5,3,58064.29,4,7,0,3,6,2,0,0.0,0.0,42.12,3,2
34.69,3,145082.86,0,6,4,1,6,1,3,0.0,0.0,21.8,10,5
29.63,6,190443.7,3,2,4,0,13,4,3,0.0,0.0,47.15,8,1
27.62,8,302444.48,2,0,3,1,0,5,3,0.0,923.9,55.16,2,8
60.16,9,76368.67,2,4,3,2,5,5,1,0.0,0.0,37.86,2,10
48.15,7,34337.45,3,4,5,0,12,6,4,20393.14,0.0,60.95,5,5
18.76,8,80364.1,4,3,2,2,1,4,3,0.0,0.0,54.14,11,0
26.61,2,113704.42,2,4,2,2,12,5,2,0.0,0.0,48.22,8,4
49.15,6,60232.84,4,5,1,1,2,2,2,0.0,0.0,38.54,0,6
50.59,8,109713.22,3,2,5,2,4,0,0,0.0,0.0,44.97,10,4
19.99,8,398032.03,1,3,2,4,2,2,2,0.0,0.0,40.06,0,10
47.08,6,62526.51,2,2,0,0,12,5,1,0.0,0.0,20.87,4,4
41.45,10,51694.62,3,5,3,4,6,6,0,0.0,0.0,50.85,1,10
17.0,9,209138.34,3,4,1,1,13,2,4,0.0,0.0,26.91,4,8
32.76,10,36635.8,1,2,5,1,11,3,1,0.0,0.0,39.28,2,8
36.23,4,99740.12,3,6,4,4,4,6,1,4403.58,4285.55,37.01,9,3
38.63,10,64925.95,1,3,2,3,10,0,0,0.0,0.0,47.41,11,0
20.83,7,26299.98,4,6,0,3,11,0,4,0.0,14956.9,48.27,9,8
28.08,6,88058.76,0,1,1,2,11,4,3,0.0,0.0,33.07,7,8
29.9,7,59745.33,2,6,3,3,4,1,1,0.0,0.0,39.22,11,8
31.04,6,148050.72,4,1,5,4,1,4,2,0.0,394.09,63.18,6,5
31.25,3,115832.95,1,1,1,2,10,6,3,0.0,0.0,38.04,2,9
36.28,2,113586.45,3,2,4,1,13,1,0,0.0,5348.19,22.44,7,10
42.03,6,46221.07,3,1,0,0,0,6,3,0.0,0.0,39.96,3,5
61.06,9,62789.4,0,2,5,4,9,0,4,0.0,0.0,21.56,5,9
49.32,2,120695.43,2,2,0,3,3,1,2,0.0,0.0,18.69,6,1
55.12,9,48474.24,4,2,3,1,11,1,1,0.0,0.0,34.23,9,6
31.75,1,95733.59,3,6,3,1,13,1,3,986.82,0.0,55.19,9,9
24.95,7,130599.38,1,0,5,1,5,4,1,4775.86,0.0,48.28,10,7
48.42,8,179716.21,0,1,5,4,3,4,3,0.0,0.0,18.46,5,2
37.79,1,64066.55,0,2,4,1,3,0,4,0.0,0.0,30.16,2,2
47.49,8,72143.74,3,6,5,1,13,3,2,0.0,0.0,33.56,9,8
26.53,2,115496.26,0,4,2,0,10,1,2,4062.44,0.0,40.43,6,8
46.43,2,54934.23,4,7,2,2,10,5,0,0.0,0.0,42.29,6,3
35.72,8,32647.45,4,5,0,1,13,3,1,0.0,0.0,48.64,10,9
32.01,2,130977.4,1,2,5,3,3,3,0,0.0,0.0,40.52,7,5
33.23,8,80071.37,4,3,0,0,9,0,0,0.0,0.0,34.31,1,6
44.38,6,151553.47,1,5,1,2,3,4,4,0.0,0.0,47.64,5,6
48.06,9,62452.7,1,6,2,4,10,4,2,0.0,0.0,25.27,4,2
33.24,8,105859.41,4,3,2,3,8,3,2,0.0,0.0,21.47,5,9
42.48,3,23312.66,0,4,0,4,6,2,0,0.0,0.0,41.98,1,2
42.43,10,160526.61,4,1,4,1,1,4,4,0.0,0.0,47.26,5,4
47.6,10,64253.57,2,7,1,3,13,1,0,0.0,0.0,42.7,1,5
50.83,8,88311.1,2,2,3,1,3,0,2,0.0,0.0,67.32,3,8
61.55,2,87369.73,4,0,2,4,12,4,2,0.0,0.0,42.42,10,1
31.95,5,74750.35,2,5,4,3,9,0,3,0.0,0.0,30.84,4,10
56.98,8,103944.57,1,6,2,3,0,0,0,0.0,0.0,54.35,2,6
39.52,2,99785.84,3,7,3,3,11,2,1,0.0,0.0,43.41,11,0
23.77,2,117640.34,0,3,3,4,3,1,0,0.0,0.0,39.89,0,8
29.54,3,36077.04,3,7,4,3,1,0,2,0.0,0.0,62.91,2,2
44.06,5,182996.15,2,2,5,1,0,3,1,0.0,0.0,30.65,8,10
47.41,10,89388.64,0,1,2,4,2,4,2,0.0,0.0,39.4,5,11
24.79,0,129623.66,4,2,2,4,12,3,0,0.0,0.0,69.26,9,7
28.07,3,89031.92,3,7,4,0,6,4,0,0.0,0.0,33.64,7,5
31.07,5,42091.24,4,7,2,1,0,5,4,0.0,0.0,41.79,2,11
26.78,9,747940.65,1,5,3,0,2,3,0,0.0,0.0,62.59,6,3
17.0,2,109182.87,2,7,5,0,12,0,1,0.0,0.0,51.66,0,2
17.0,5,27939.17,0,3,4,0,13,5,4,0.0,0.0,44.76,2,6
33.04,7,91709.41,4,1,5,0,9,4,4,3760.98,0.0,36.48,2,10
41.28,2,72124.78,2,6,1,2,6,5,0,0.0,0.0,47.66,10,11
46.52,6,86699.29,1,0,5,3,3,3,2,0.0,3759.62,22.77,1,4
20.29,4,26664.45,3,6,0,4,5,0,2,182.34,0.0,55.78,3,3
20.51,1,101110.14,0,5,2,4,0,2,2,0.0,0.0,30.69,4,11
31.14,9,49113.64,3,2,0,1,8,0,2,0.0,0.0,17.85,3,8
38.04,9,321437.65,1,2,5,2,5,2,0,0.0,0.0,23.57,3,10
51.11,7,90627.8,3,5,1,3,4,2,1,0.0,0.0,36.18,8,5
47.33,4,175452.91,4,7,0,2,12,2,0,0.0,0.0,51.04,7,9
33.22,1,200244.62,2,3,1,1,2,2,0,0.0,0.0,12.03,7,0
42.68,2,141088.03,0,0,3,0,2,4,4,14790.71,0.0,44.93,0,8
27.03,7,112408.64,4,5,0,3,2,4,1,0.0,0.0,35.78,6,4
38.97,7,237575.59,1,4,3,4,3,0,4,2185.18,0.0,38.06,0,8
37.19,2,60033.5,1,4,3,3,0,3,2,0.0,0.0,41.31,9,2
56.26,8,179635.35,2,4,4,4,2,2,4,0.0,0.0,16.3,4,6
44.42,10,70792.55,1,0,5,1,9,3,4,0.0,0.0,35.99,5,0
27.98,9,106182.03,2,4,2,3,13,2,1,0.0,0.0,39.24,5,7
28.11,4,37495.93,4,3,3,4,13,3,4,10800.13,0.0,35.14,6,0
33.67,3,34783.32,2,3,3,2,13,6,1,0.0,0.0,32.08,5,8
17.66,7,92915.59,4,0,3,4,1,2,4,0.0,453.37,47.19,3,7
35.01,7,232678.29,0,0,4,0,6,1,2,2502.9,0.0,27.27,5,2
36.13,0,83937.43,2,1,1,2,10,6,2,0.0,0.0,42.65,7,1
44.06,6,381498.76,4,5,2,3,13,3,2,0.0,0.0,50.55,5,8
45.96,7,135668.74,2,0,4,4,4,0,4,0.0,0.0,45.83,10,8
39.29,7,86282.28,4,4,0,4,10,4,1,0.0,0.0,30.75,7,4
17.0,0,322928.66,2,4,0,3,3,6,1,0.0,0.0,17.79,8,6
22.13,5,281299.96,0,4,2,4,10,3,3,0.0,0.0,36.57,11,8
30.13,3,33209.26,3,6,4,4,6,3,3,0.0,0.0,47.57,2,9
46.48,9,95746.32,2,2,0,4,8,6,3,0.0,0.0,36.56,6,7
46.04,3,148822.55,0,4,3,4,2,4,2,0.0,0.0,41.11,3,3
34.76,2,175707.04,2,5,1,2,4,5,2,0.0,0.0,37.35,5,7
68.68,8,160680.21,0,1,2,3,4,1,2,8382.96,0.0,23.55,7,11
58.3,8,86520.75,4,4,4,1,3,6,2,8096.44,0.0,39.76,3,8
54.12,6,77000.77,1,2,2,2,9,4,2,0.0,0.0,28.94,11,8
47.11,0,90752.25,2,3,4,1,11,2,2,0.0,0.0,39.97,2,6
43.96,6,54192.66,4,4,2,0,10,5,2,0.0,0.0,29.3,0,10
43.01,7,33139.78,2,7,0,0,13,5,1,0.0,7708.33,61.29,9,8
17.0,7,149333.72,1,2,5,4,7,2,1,0.0,0.0,50.97,2,0
24.33,8,156497.24,0,5,2,4,0,2,3,0.0,0.0,29.58,4,4
35.11,4,402314.8,4,3,3,2,11,2,3,0.0,0.0,23.2,2,0
39.66,3,61544.27,0,0,1,1,3,0,2,0.0,0.0,51.3,5,0
36.38,0,132268.87,1,0,1,0,0,4,0,0.0,0.0,28.0,4,5
41.54,3,80541.16,1,4,3,0,11,2,3,0.0,0.0,48.26,5,7
17.0,1,87850.82,2,6,3,2,6,3,0,0.0,0.0,46.01,5,3
44.57,5,59563.61,2,3,1,1,4,2,1,0.0,0.0,48.03,3,7
38.81,3,102588.51,4,0,3,4,11,3,4,0.0,0.0,25.67,5,0
35.56,2,298763.44,0,1,2,1,11,5,0,0.0,0.0,26.32,3,11
50.06,8,69919.18,3,7,5,2,9,3,0,0.0,0.0,13.64,3,6
24.41,6,136507.64,4,7,5,0,2,4,2,0.0,0.0,15.06,0,9
34.92,2,61276.09,0,5,2,2,6,1,1,0.0,0.0,41.5,7,9
41.7,9,30621.32,2,5,0,1,4,1,4,0.0,0.0,48.5,2,7
26.91,1,87138.9,1,7,4,4,6,6,1,0.0,0.0,35.29,0,1
17.0,6,456450.59,0,0,0,2,11,4,4,0.0,0.0,27.04,7,5
23.01,7,51408.68,4,7,4,2,11,0,2,0.0,0.0,32.83,7,9
37.16,4,45560.74,3,4,5,1,3,3,1,0.0,0.0,57.7,1,9
34.76,1,48999.67,3,2,0,3,6,0,1,0.0,0.0,45.86,1,1
37.76,0,419014.07,0,0,4,4,3,2,1,0.0,0.0,45.61,1,6
29.43,5,239017.19,3,1,4,4,1,3,0,0.0,0.0,49.73,10,0
20.94,2,163892.94,2,0,0,2,12,5,2,0.0,0.0,32.93,4,10
39.78,2,291687.74,2,2,5,4,1,3,2,0.0,0.0,17.16,1,0
35.84,6,203884.53,2,1,0,0,5,3,4,0.0,2402.82,48.68,4,1
46.29,10,90527.74,2,5,3,1,5,2,2,0.0,0.0,33.0,7,6
28.28,1,68865.29,0,2,4,4,3,0,1,4340.31,0.0,27.3,11,1
17.0,0,224792.66,1,1,4,4,10,3,0,7224.12,0.0,40.12,8,7
17.0,10,107923.99,4,6,5,2,6,5,0,0.0,0.0,45.85,2,2
32.78,1,47411.41,4,4,0,3,7,0,2,0.0,0.0,59.49,4,10
39.66,3,150131.33,2,3,5,4,7,6,3,0.0,0.0,52.58,6,3
34.98,1,76453.36,4,7,2,2,10,3,1,0.0,0.0,38.27,7,1
30.65,3,240037.91,0,1,4,3,7,3,1,0.0,0.0,34.41,2,3
17.31,9,45516.31,1,6,5,1,5,4,1,0.0,0.0,33.82,2,7
17.0,8,155507.73,3,7,2,0,7,0,0,0.0,0.0,52.09,8,2
42.77,3,112211.5,0,7,4,3,0,1,2,0.0,0.0,33.38,1,4
35.04,0,114256.13,2,4,2,1,6,3,4,0.0,0.0,37.81,5,7
33.27,4,123308.16,0,4,3,1,12,5,1,5933.3,0.0,46.74,7,11
17.96,0,84649.36,4,0,0,2,7,4,1,1089.42,0.0,26.91,7,0
25.44,4,147422.37,2,1,0,2,7,1,3,0.0,0.0,41.51,4,11
38.59,0,123620.97,4,7,2,2,0,5,1,0.0,0.0,33.75,6,9
41.7,9,108248.52,3,5,3,2,3,2,3,0.0,0.0,41.21,4,6
35.86,7,259141.4,3,2,3,2,10,5,0,0.0,0.0,36.65,1,3
55.93,0,33706.0,3,6,2,3,13,5,4,0.0,0.0,40.62,7,7
30.52,7,157845.59,1,1,4,1,5,5,0,0.0,0.0,43.59,9,11
54.73,1,117813.68,0,4,0,0,0,3,3,0.0,0.0,48.72,4,10
40.82,1,147481.87,1,0,3,3,11,4,2,0.0,0.0,59.84,11,11
39.41,0,159842.32,2,5,5,2,10,1,1,0.0,0.0,43.94,2,3
50.12,1,167363.13,4,0,2,2,7,5,3,0.0,0.0,49.2,9,4
29.89,8,72544.59,2,0,0,1,3,1,4,0.0,0.0,15.19,5,6
33.72,1,58608.18,2,7,0,0,10,3,3,165.13,0.0,48.92,4,6
22.09,0,143975.37,0,1,3,2,13,2,3,0.0,0.0,51.04,9,4
